unitid,"xf2a01",f2a01,"xf2a02",f2a02,"xf2a03",f2a03,"xf2a04",f2a04,"xf2a05",f2a05,"xf2a06",f2a06,"xf2a11",f2a11,"xf2a12",f2a12,"xf2a13",f2a13,"xf2a14",f2a14,"xf2b01",f2b01,"xf2b02",f2b02,"xf2b03",f2b03,"xf2b04",f2b04,"xf2b05",f2b05,"xf2b06",f2b06,"xf2b07",f2b07,"xf2c01",f2c01,"xf2c02",f2c02,"xf2c03",f2c03,"xf2c04",f2c04,"xf2c05",f2c05,"xf2c06",f2c06,"xf2c07",f2c07,"xf2c08",f2c08,"xf2c09",f2c09,"xf2d01",f2d01,"xf2d02",f2d02,"xf2d03",f2d03,"xf2d04",f2d04,"xf2d05",f2d05,"xf2d06",f2d06,"xf2d07",f2d07,"xf2d08",f2d08,"xf2d09",f2d09,"xf2d10",f2d10,"xf2d11",f2d11,"xf2d12",f2d12,"xf2d13",f2d13,"xf2d14",f2d14,"xf2d15",f2d15,"xf2d16",f2d16,"xf2e011",f2e011,"xf2e012",f2e012,"xf2e013",f2e013,"xf2e014",f2e014,"xf2e015",f2e015,"xf2e016",f2e016,"xf2e017",f2e017,"xf2e021",f2e021,"xf2e022",f2e022,"xf2e023",f2e023,"xf2e024",f2e024,"xf2e025",f2e025,"xf2e026",f2e026,"xf2e027",f2e027,"xf2e031",f2e031,"xf2e032",f2e032,"xf2e033",f2e033,"xf2e034",f2e034,"xf2e035",f2e035,"xf2e036",f2e036,"xf2e037",f2e037,"xf2e041",f2e041,"xf2e042",f2e042,"xf2e043",f2e043,"xf2e044",f2e044,"xf2e045",f2e045,"xf2e046",f2e046,"xf2e047",f2e047,"xf2e051",f2e051,"xf2e052",f2e052,"xf2e053",f2e053,"xf2e054",f2e054,"xf2e055",f2e055,"xf2e056",f2e056,"xf2e057",f2e057,"xf2e061",f2e061,"xf2e062",f2e062,"xf2e063",f2e063,"xf2e064",f2e064,"xf2e065",f2e065,"xf2e066",f2e066,"xf2e067",f2e067,"xf2e071",f2e071,"xf2e072",f2e072,"xf2e073",f2e073,"xf2e074",f2e074,"xf2e075",f2e075,"xf2e076",f2e076,"xf2e077",f2e077,"xf2e081",f2e081,"xf2e082",f2e082,"xf2e083",f2e083,"xf2e084",f2e084,"xf2e085",f2e085,"xf2e086",f2e086,"xf2e087",f2e087,"xf2e091",f2e091,"xf2e092",f2e092,"xf2e093",f2e093,"xf2e094",f2e094,"xf2e095",f2e095,"xf2e096",f2e096,"xf2e097",f2e097,"xf2e101",f2e101,"xf2e102",f2e102,"xf2e103",f2e103,"xf2e104",f2e104,"xf2e105",f2e105,"xf2e106",f2e106,"xf2e107",f2e107,"xf2e111",f2e111,"xf2e112",f2e112,"xf2e113",f2e113,"xf2e114",f2e114,"xf2e115",f2e115,"xf2e116",f2e116,"xf2e117",f2e117,"xf2e121",f2e121,"xf2e122",f2e122,"xf2e123",f2e123,"xf2e124",f2e124,"xf2e125",f2e125,"xf2e126",f2e126,"xf2e127",f2e127,"xf2e131",f2e131,"xf2e132",f2e132,"xf2e133",f2e133,"xf2e134",f2e134,"xf2e135",f2e135,"xf2e136",f2e136,"xf2e137",f2e137,"xf2h01",f2h01,"xf2h02",f2h02,f2fha
122506,"R",26318688,"R",65541964,"R",10525699,"R",4813697,"R",50202568,"R",55016265,"R",372777,"R",4712372,"R",4306436,"R",0,"R",14934887,"R",10129614,"R",0,"R",4805273,"R",50210992,"R",0,"R",55016265,"R",115050,"R",22318,"R",167849,"R",0,"R",787642,"R",1638852,"R",2731711,"R",2426494,"R",0,"R",4927778,"R",0,"R",0,"R",0,"R",174318,"R",163943,"R",100000,"R",8311533,"R",0,"R",771774,"R",371468,"R",114073,"R",0,"R",0,"R",0,"R",14934887,"R",5648317,"R",3951770,"R",654522,"R",695337,"Z",0,"Z",0,"R",346688,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",180198,"R",86617,"R",14355,"R",22194,"Z",0,"Z",0,"R",57032,"R",417701,"R",255201,"R",42293,"R",51831,"Z",0,"Z",0,"R",68376,"R",408168,"R",220376,"R",36522,"R",50237,"Z",0,"Z",0,"R",101033,"R",2276294,"R",1186500,"R",231142,"R",280364,"Z",0,"Z",0,"R",578288,"R",140547,"R",35302,"R",5850,"R",17311,"Z",0,"Z",0,"R",82084,"R",338261,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",338261,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"R",221931,"R",36780,"R",-1117274,"R",250117,"Z",0,"R",608446,"R",720128,"R",269619,"R",44684,"R",0,"R",0,"R",0,"R",405825,"R",10129614,"R",6227316,"R",1066148,"Z",0,"R",250117,"Z",0,"R",2586033,"R",25181246,"R",27138975,1
122603,"R",50429000,"R",80611000,"R",8867000,"R",28929000,"R",42815000,"R",71744000,"R",2385000,"R",34002000,"R",2651000,"R",0,"R",10594000,"R",11548000,"R",0,"R",-954000,"R",72698000,"R",0,"R",71744000,"R",0,"R",0,"R",0,"R",0,"R",829000,"R",412000,"R",1241000,"R",0,"R",0,"R",1963000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4442000,"R",0,"R",2452000,"R",0,"R",1676000,"R",0,"R",0,"R",61000,"R",10594000,"R",3269000,"R",2025000,"R",572000,"R",54000,"R",150000,"Z",0,"R",468000,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",1461000,"R",263000,"R",103000,"R",44000,"R",116000,"Z",0,"R",935000,"R",590000,"R",319000,"R",76000,"R",32000,"R",65000,"Z",0,"R",98000,"R",2520000,"R",910000,"R",249000,"R",12000,"R",87000,"R",303000,"R",959000,"R",2228000,"R",481000,"R",110000,"R",605000,"R",697000,"Z",0,"R",335000,"R",1241000,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1241000,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"R",-747000,"Z",0,"Z",0,"R",747000,"R",239000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",239000,"R",11548000,"R",3998000,"R",1110000,"Z",0,"R",1115000,"R",303000,"R",5022000,"Z",0,"Z",0,1
122612,"R",148492000,"R",445229000,"R",173367000,"R",167290000,"R",104572000,"R",271862000,"R",10340000,"R",194916000,"R",81621000,"Z",0,"R",166619000,"R",160713000,"R",0,"R",5906000,"R",265956000,"R",0,"R",271862000,"R",3050000,"R",2274000,"Z",0,"Z",0,"R",5922000,"R",22391000,"R",33637000,"R",33637000,"Z",0,"R",111819000,"Z",0,"Z",0,"Z",0,"R",9252000,"R",121000,"R",1443000,"R",19444000,"Z",0,"R",-156000,"Z",0,"R",21577000,"Z",0,"Z",0,"R",3119000,"R",166619000,"R",80175000,"R",39939000,"R",11215000,"R",7206000,"R",3798000,"R",2852000,"R",15165000,"R",1084000,"R",548000,"R",135000,"R",28000,"R",11000,"R",13000,"R",349000,"R",791000,"R",342000,"R",113000,"R",13000,"R",5000,"R",6000,"R",312000,"R",18432000,"R",10944000,"R",3309000,"R",573000,"R",1416000,"R",246000,"R",1944000,"R",15848000,"R",7527000,"R",2220000,"R",248000,"R",657000,"R",331000,"R",4865000,"R",20993000,"R",10257000,"R",1607000,"R",180000,"R",339000,"R",84000,"R",8526000,"R",23077000,"R",4525000,"R",711000,"R",2074000,"R",2652000,"R",691000,"R",12424000,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"R",-10322000,"Z",0,"Z",0,"R",10322000,"R",313000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",313000,"R",160713000,"R",74082000,"R",19310000,"Z",0,"R",8878000,"R",4223000,"R",54220000,"R",132458259,"R",132662703,1
122649,"R",3493,"R",3080523,"R",1277879,"R",1738513,"R",64131,"R",1802644,"R",0,"R",2339064,"R",1081587,"R",0,"R",2361448,"R",2271060,"R",10779,"R",101167,"R",1701477,"R",0,"R",1802644,"R",0,"R",47835,"R",0,"R",0,"R",0,"R",0,"R",47835,"Z",0,"Z",0,"R",1987795,"R",0,"R",0,"R",0,"R",0,"R",0,"R",73076,"R",34156,"R",0,"R",6915,"R",38633,"R",118704,"R",0,"R",0,"R",102169,"R",2361448,"R",721544,"R",481538,"R",51181,"R",30198,"R",55268,"R",70538,"R",32821,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",146837,"R",91714,"R",14214,"R",14785,"R",2690,"Z",0,"R",23434,"R",502696,"R",285184,"R",9336,"Z",0,"R",46213,"Z",0,"R",161963,"R",158498,"R",82527,"R",6903,"Z",0,"Z",0,"Z",0,"R",69068,"R",616934,"R",348444,"R",47577,"R",6997,"R",12838,"R",16345,"R",184733,"R",91101,"R",81733,"R",9368,"Z",0,"Z",0,"Z",0,"R",0,"R",33450,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",33450,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"R",-51980,"Z",0,"Z",0,"R",51980,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2271060,"R",1371140,"R",138579,"Z",0,"R",117009,"R",86883,"R",557449,"Z",0,"Z",0,1
122728,"R",22253545,"R",24162831,"R",20964109,"R",2245460,"R",953262,"R",3198722,"R",534505,"R",1504285,"R",1399459,"R",0,"R",5812671,"R",5152959,"R",30,"R",659742,"R",2538980,"R",0,"R",3198722,"R",287723,"R",65037,"R",260161,"R",0,"R",842640,"R",0,"R",1455561,"R",0,"R",0,"R",2198280,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2619615,"R",0,"R",79935,"R",220890,"R",693951,"R",0,"R",0,"R",0,"R",5812671,"R",945060,"R",646179,"R",94098,"R",107971,"Z",0,"Z",0,"R",96812,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",813368,"R",585081,"R",85201,"R",92926,"Z",0,"Z",0,"R",50160,"R",541636,"R",319599,"R",46541,"R",61881,"Z",0,"Z",0,"R",113615,"R",1583754,"R",500262,"R",72849,"R",180940,"Z",0,"Z",0,"R",829703,"R",332902,"R",80569,"R",11733,"R",38033,"Z",0,"Z",0,"R",202567,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"R",79207,"R",11534,"R",-481751,"Z",0,"Z",0,"R",391010,"R",936239,"R",138538,"R",20173,"R",0,"R",188399,"R",78310,"R",510819,"R",5152959,"R",2349435,"R",342129,"Z",0,"R",188399,"R",78310,"R",2194686,"R",583324,"R",672988,1
122931,"R",426952000,"R",836770000,"R",195781000,"R",331391000,"R",309598000,"R",640989000,"R",71955000,"R",204149000,"R",136553000,"Z",0,"R",177089000,"R",176398000,"R",0,"R",691000,"R",640298000,"R",0,"R",640989000,"R",1678000,"R",778000,"R",5488000,"R",0,"R",8157000,"R",27931000,"R",44032000,"R",36088000,"R",0,"R",124491000,"R",0,"R",0,"R",0,"R",1886000,"R",263000,"R",270000,"R",26699000,"R",0,"R",4855000,"R",0,"R",14441000,"R",0,"R",0,"R",4184000,"R",177089000,"R",72505000,"R",45007000,"R",11831000,"R",3785000,"R",3236000,"R",2328000,"R",6318000,"R",1726000,"R",800000,"R",104000,"R",0,"R",0,"R",0,"R",822000,"R",2077000,"R",842000,"R",120000,"R",0,"R",0,"R",0,"R",1115000,"R",18340000,"R",9634000,"R",2454000,"R",1409000,"R",803000,"R",0,"R",4040000,"R",23441000,"R",9286000,"R",2610000,"R",2240000,"R",1901000,"R",1007000,"R",6397000,"R",43071000,"R",16670000,"R",5125000,"R",872000,"R",5159000,"R",2733000,"R",12512000,"R",14579000,"R",1673000,"R",1023000,"R",4393000,"R",2382000,"R",1372000,"R",3736000,"R",659000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",659000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"R",5101000,"R",1720000,"R",-12699000,"R",256000,"R",266000,"R",5356000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",176398000,"R",89013000,"R",24987000,"Z",0,"R",13737000,"R",7706000,"R",40955000,"R",400577000,"R",401411000,1
123095,"R",2994892,"R",4440210,"R",1350587,"R",1866814,"R",1222809,"R",3089623,"R",0,"R",26472,"R",575235,"R",0,"R",7795308,"R",7131363,"R",0,"R",663945,"R",2425678,"R",0,"R",3089623,"R",0,"Z",0,"Z",0,"Z",0,"R",10000,"R",277904,"R",287904,"R",287904,"Z",0,"R",6967238,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",66011,"R",0,"R",269407,"R",474166,"Z",0,"Z",0,"R",18486,"R",0,"R",7795308,"R",2265797,"R",1769757,"R",391321,"Z",0,"Z",0,"Z",0,"R",104719,"R",62836,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",62836,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",1143813,"R",485930,"R",107447,"Z",0,"Z",0,"Z",0,"R",550436,"R",887136,"R",395757,"R",87508,"Z",0,"Z",0,"Z",0,"R",403871,"R",2516538,"R",997490,"R",220562,"Z",0,"Z",0,"Z",0,"R",1298486,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",255243,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",255243,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",7131363,"R",3648934,"R",806838,"Z",0,"Z",0,"Z",0,"R",2675591,"A",,"A",,2
123165,"R",169625543,"R",279930562,"R",37856677,"R",144012790,"R",98061095,"R",242073885,"R",5047822,"R",62915772,"R",23619577,"R",0,"R",36630572,"R",34989666,"R",-776879,"R",864027,"R",241209858,"R",0,"R",242073885,"R",258575,"R",295009,"R",800153,"R",0,"R",2468328,"R",4127514,"R",7949579,"R",6595842,"R",0,"R",14428562,"R",0,"R",0,"R",0,"R",416908,"R",0,"R",0,"R",9731352,"R",0,"R",4489216,"R",0,"R",5520938,"R",0,"R",0,"R",2043596,"R",36630572,"R",16917140,"R",7248244,"R",1716569,"R",2446437,"R",378025,"R",0,"R",5127865,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",4749519,"R",2320250,"R",502388,"R",296374,"R",2685,"R",0,"R",1627822,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",10190639,"R",1874094,"R",377335,"R",2633899,"R",1000160,"R",1519755,"R",2785396,"R",3132368,"R",1006334,"R",342257,"R",509451,"R",39676,"R",0,"R",1234650,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"R",-5886161,"Z",0,"Z",0,"R",5886161,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",34989666,"R",12448922,"R",2938549,"Z",0,"R",1420546,"R",1519755,"R",16661894,"R",160991595,"R",159205271,1
123280,"R",543154,"R",2057084,"R",526180,"R",728513,"R",802391,"R",1530904,"R",329130,"R",1256450,"R",299428,"R",0,"R",790605,"R",786526,"R",0,"R",4079,"R",1537821,"R",-10996,"R",1530904,"R",101189,"R",10525,"R",35219,"R",1000,"R",0,"R",0,"R",147933,"R",31054,"R",0,"R",456701,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",95927,"R",0,"R",639,"R",22313,"R",61231,"R",0,"R",36607,"R",117187,"R",790605,"R",137667,"R",67406,"R",0,"R",0,"R",70261,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",144275,"R",67717,"Z",0,"Z",0,"Z",0,"Z",0,"R",76558,"R",180099,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",180099,"R",207378,"R",57409,"Z",0,"Z",0,"Z",0,"Z",0,"R",149969,"R",58169,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",58169,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"R",0,"R",9534,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",9534,"R",49404,"R",14833,"Z",0,"Z",0,"Z",0,"Z",0,"R",34571,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",786526,"R",207365,"R",0,"Z",0,"R",70261,"Z",0,"R",508900,"R",0,"R",0,1
123350,"R",0,"R",336128,"R",208114,"R",128014,"R",0,"R",128014,"R",0,"R",0,"R",4620,"R",0,"R",313767,"R",212187,"R",-97974,"R",3606,"R",91408,"R",33000,"R",128014,"R",226306,"R",0,"R",0,"R",0,"R",0,"R",0,"R",226306,"R",0,"R",0,"R",248646,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",62996,"R",0,"R",0,"R",2125,"R",0,"R",313767,"R",80126,"R",80126,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",6813,"R",6813,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",125248,"R",125248,"R",0,"R",0,"R",0,"R",0,"R",0,"R",212187,"R",212187,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"A",,"A",,2
123448,"R",53731,"R",1150118,"R",4117462,"R",-3022550,"R",55206,"R",-2967344,"R",0,"R",0,"R",960837,"R",0,"R",2183341,"R",2175023,"R",0,"R",8318,"R",-3044890,"R",69228,"R",-2967344,"R",0,"R",0,"R",0,"R",0,"R",0,"R",130063,"R",130063,"R",130063,"R",0,"R",2063107,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",16745,"R",0,"R",11457,"R",0,"R",75450,"R",0,"R",0,"R",16582,"R",2183341,"R",590405,"R",263311,"R",78993,"R",118848,"R",14075,"R",52118,"R",63060,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",476420,"R",132053,"R",39616,"R",95903,"R",11358,"R",42056,"R",155434,"R",602959,"R",200605,"R",60182,"R",121375,"R",14374,"R",53226,"R",153197,"R",336932,"R",66863,"R",20059,"R",67824,"R",8032,"R",29743,"R",144411,"R",168307,"R",16759,"R",5027,"R",33880,"R",4012,"R",14857,"R",93772,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"R",66266,"R",19880,"R",-437830,"Z",0,"Z",0,"R",351684,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2175023,"R",745857,"R",223757,"Z",0,"R",51851,"R",192000,"R",961558,"R",50000,"R",53731,1
123457,"R",3965483,"R",29332860,"R",19194110,"R",6221421,"R",3917329,"R",10138750,"R",1176420,"R",18767533,"R",4909829,"R",0,"R",17435525,"R",16725475,"R",0,"R",710050,"R",9428700,"R",0,"R",10138750,"R",1232648,"R",234796,"R",3136342,"R",0,"R",132170,"R",2635599,"R",7371555,"R",2767769,"R",0,"R",11538076,"R",0,"R",0,"R",0,"R",234796,"R",0,"R",0,"R",1584238,"R",0,"R",216047,"R",0,"R",3862368,"R",0,"R",0,"R",0,"R",17435525,"R",5596766,"R",2202738,"R",410667,"R",606426,"R",258403,"R",299170,"R",1819362,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",851241,"R",335283,"R",62508,"R",86827,"R",39332,"R",45537,"R",281754,"R",4044129,"R",1591250,"R",296664,"R",388333,"R",186670,"R",216119,"R",1365093,"R",3622723,"R",1425527,"R",265768,"R",336958,"R",167229,"R",193611,"R",1233630,"R",2610616,"R",1027331,"R",191530,"R",248148,"R",120516,"R",139529,"R",883562,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"R",-1666692,"Z",0,"Z",0,"R",1666692,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",16725475,"R",6582129,"R",1227137,"Z",0,"R",772150,"R",893966,"R",7250093,"R",2662800,"R",2778372,1
123554,"R",92101181,"R",237042226,"R",63672610,"R",75844526,"R",97525090,"R",173369616,"R",9701084,"R",106199828,"R",14368509,"R",0,"R",88040793,"R",81455850,"R",-34667,"R",6550276,"R",166819340,"R",0,"R",173369616,"Z",0,"Z",0,"Z",0,"Z",0,"R",2980006,"R",12475854,"R",15455860,"Z",0,"Z",0,"R",57571716,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",9838344,"Z",0,"R",6510750,"Z",0,"R",12895071,"Z",0,"R",1224912,"R",0,"R",88040793,"R",33071097,"R",20419883,"R",4557103,"R",2721058,"R",1409345,"R",146720,"R",3816988,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",9561659,"R",4840860,"R",1370520,"R",612941,"R",417564,"Z",0,"R",2319774,"R",12592129,"R",6220150,"R",1431493,"R",1039471,"R",541354,"R",212985,"R",3146676,"R",18027558,"R",6273513,"R",2724383,"R",1789962,"R",909464,"R",1050960,"R",5279276,"R",8078884,"R",828271,"R",108390,"R",425157,"R",1666550,"R",351800,"R",4698716,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"R",1611136,"R",522994,"R",-6588589,"R",327003,"Z",0,"R",4127456,"R",124523,"R",0,"R",0,"R",0,"R",0,"R",0,"R",124523,"R",81455850,"R",40193813,"R",10714883,"Z",0,"R",5271280,"R",1762465,"R",23513409,"R",102419537,"R",111778489,1
123633,"R",0,"R",4743648,"R",971992,"R",2795119,"R",976537,"R",3771656,"R",586078,"R",1484062,"R",1440644,"R",0,"R",5714671,"R",5170749,"R",0,"R",543922,"R",3227734,"R",0,"R",3771656,"R",160699,"R",31600,"R",17871,"R",0,"R",0,"R",0,"R",210170,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",192299,"R",17871,"R",0,"R",51532,"R",0,"R",50902,"R",71526,"R",0,"R",488111,"R",0,"R",4842430,"R",5714671,"R",1709132,"R",727222,"R",32177,"R",0,"R",54316,"R",0,"R",895417,"R",139086,"R",117076,"R",0,"R",0,"R",9739,"R",0,"R",12271,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2256765,"R",1145358,"R",72273,"R",0,"R",95324,"R",0,"R",943810,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",971350,"R",475867,"R",26236,"R",0,"R",6829,"R",0,"R",462418,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",94416,"R",0,"R",0,"R",0,"R",0,"R",0,"R",94416,"R",5170749,"R",2465523,"R",130686,"Z",0,"R",166208,"R",0,"R",2408332,"A",,"A",,2
123651,"R",5339581,"R",39760830,"R",33350761,"R",2411375,"R",3998694,"R",6410069,"R",1723316,"R",27414875,"R",10319888,"Z",0,"R",24858078,"R",24635530,"R",0,"R",222548,"R",6854286,"R",-666765,"R",6410069,"R",1281585,"R",361671,"Z",0,"Z",0,"R",0,"R",8893749,"R",10537005,"R",8893749,"Z",0,"R",15493656,"R",0,"R",0,"R",0,"R",361671,"R",0,"R",0,"R",2322434,"R",0,"R",111228,"R",0,"R",5160935,"R",0,"R",0,"R",1408154,"R",24858078,"R",9614326,"R",6286127,"R",827831,"R",80377,"R",534708,"R",530739,"R",1354544,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1023567,"R",611191,"R",81425,"R",434,"R",56926,"R",56504,"R",217087,"R",4053767,"R",2172345,"R",294834,"R",15817,"R",225453,"R",223780,"R",1121538,"R",6477600,"R",2374743,"R",338690,"R",368656,"R",245247,"R",243426,"R",2906838,"R",1313298,"R",121670,"R",4796,"R",2190,"R",73040,"R",72498,"R",1039104,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"R",229915,"R",36068,"R",-467474,"R",0,"R",0,"R",201491,"R",2152972,"R",34634,"R",0,"R",0,"R",735255,"R",729798,"R",653285,"R",24635530,"R",11830625,"R",1583644,"Z",0,"R",1870629,"R",1856745,"R",7493887,"A",,"A",,2
